42,Traffic Equipment,Misc.
42,Traffic Signal LED,Misc.
42,Miscellaneous CDOT,Misc.
42,Traffic Signal Pole,Misc.
42,Partial Traffic Signal Modernization,Misc.
42,Traffic Signal Modernization Menu,Misc.
42,Traffic Signal- Two Way Conversion,Misc.
42,Near-side signal installation at N. Peshtigo Ct. & E. Illinois Ave.,Misc.
42,1 LPR W/ Existing Camera: NW Corner KINGSBURY AND KINZIE,Misc.
42,1 LPR W/ Existing Camera: SE Corner Chicago and Larrabee,Misc.
42,1 LPR W/ Existing Camera: SE Corner Grand and Kingsbury,Misc.
42,1 LPR W/ Existing Camera: SE Corner Lasalle and Ohio,Misc.
42,1 LPR W/ Existing Camera: SE Corner Ohio and Lasalle,Misc.
42,1 LPR W/ Existing Camera: SW Corner Chicago and Sedgwick,Misc.
42,1 LPR W/ Existing Camera: SW Corner Erie and Kingsbury,Misc.
42,1 LPR w/o Camera NW Corner Chicago and Larrabee,Misc.
42,1 LPR w/o Camera NW Corner Grand and Kingsbury,Misc.
42,1 LPR W/O Existing Camera: SE Corner Chicago and Larrabee,Misc.
42,1 LPR W/O Existing Camera: SE Corner Kingsbury and Kinzie,Misc.
42,1 LPR W/O Existing Camera: SE Corner Ohio and LaSalle,Misc.
42,2 LPR on Existing Cameras: Lake Shore Drive & Grand Ave,Misc.
42,2 LPR W Existing POD; 1 LPR W/O Existing POD - 401 N Michigan,Misc.
42,3 LPR on Existing Cameras; 1 Camera Upgrade: Fulton Market @ Des Plaines,Misc.
42,3 LPR on Existing Cameras; 1 LPR No Existing Camera - Michigan & Oak,Misc.
42,3 LPR on Existing Cameras: Michigan & Wacker,Misc.
